gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03_2569443,complete,LCK,2022,0,2022/2/24 12:17,2,12.03,2,Blue,jng,OnFleek,oe:player:e35d06a0430095562086a40a2676d8e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Jarvan IV,2199,0,2,3,2,6,14,0,0,0,0,0,0,0,0,0.1637,0.5457,0,0,6716,183.2469,0.11908,747.3397,1056.9986,13,0.3547,24,0.6548,8,73,1.9918,11524,6762,184.502,0.182077,10650,214,45,169,5.839,3012,3302,66,3545,4050,79,-533,-748,-13,0,0,0,0,1,0,4824,5628,105,5249,6238,118,-425,-610,-13,0,0,0,0,2,0
ESPORTSTMNT03_2569443,complete,LCK,2022,0,2022/2/24 12:17,2,12.03,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Hecarim,2199,1,3,0,10,14,6,0,0,0,0,1,0,1,0,0.382,0.5457,0,0,9952,271.5416,0.146502,958.4993,994.8431,8,0.2183,13,0.3547,9,48,1.3097,13402,8640,235.7435,0.195153,12275,238,41,197,6.4939,3545,4050,79,3012,3302,66,533,748,13,0,1,0,0,0,0,5249,6238,118,4824,5628,105,425,610,13,0,2,0,0,0,0
ESPORTSTMNT03_2569744,complete,LCK,2022,0,2022/2/25 5:36,1,12.03,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Hecarim,1563,1,1,1,6,13,5,0,0,0,0,1,0,1,0,0.499,0.691,1,0,5024,192.8599,0.130011,830.1727,552.8215,8,0.3071,20,0.7678,7,53,2.0345,9069,5605,215.1631,0.149773,6875,170,26,144,6.5259,3467,3736,75,3565,4055,78,-98,-319,-3,0,2,1,0,2,0,5021,5725,104,5265,6271,112,-244,-546,-8,0,4,1,0,2,1
ESPORTSTMNT03_2569744,complete,LCK,2022,0,2022/2/25 5:36,1,12.03,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Lee Sin,1563,0,0,2,2,5,13,0,0,0,0,0,0,0,0,0.1919,0.691,0,1,2954,113.3973,0.122971,627.9846,622.0729,17,0.6526,11,0.4223,12,35,1.3436,7819,4355,167.1785,0.17305,7400,153,25,128,5.8733,3565,4055,78,3467,3736,75,98,319,3,0,2,0,0,2,1,5265,6271,112,5021,5725,104,244,546,8,0,2,1,0,4,1
ESPORTSTMNT03_2569826,complete,LCK,2022,0,2022/2/25 8:35,2,12.03,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Nidalee,1424,1,5,0,6,15,3,0,0,0,0,1,1,0,0,0.632,0.7584,0,0,6298,265.3652,0.133427,871.3483,423.0758,9,0.3792,13,0.5478,7,37,1.559,10334,7153,301.3904,0.202028,8475,162,22,140,6.8258,3720,3988,74,3166,3732,69,554,256,5,1,0,0,0,0,0,5541,6076,102,4554,5654,102,987,422,0,2,1,0,0,0,0
ESPORTSTMNT03_2569826,complete,LCK,2022,0,2022/2/25 8:35,2,12.03,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Lee Sin,1424,0,1,3,0,3,15,0,0,0,0,0,0,0,0,0.1264,0.7584,0,0,4003,168.6657,0.124673,827.0225,791.2079,17,0.7163,4,0.1685,11,28,1.1798,7124,3943,166.1376,0.193134,7075,150,15,135,6.3202,3166,3732,69,3720,3988,74,-554,-256,-5,0,0,0,1,0,0,4554,5654,102,5541,6076,102,-987,-422,0,0,0,0,2,1,0
ESPORTSTMNT03_2569847,complete,LCK,2022,0,2022/2/25 9:26,1,12.03,2,Blue,jng,Ellim,oe:player:579ae2e0addc18db74179b2a3d33294,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Olaf,2091,0,1,2,0,3,13,0,0,0,0,0,0,0,0,0.0861,0.4591,0,0,5020,144.0459,0.159593,535.8967,447.5753,13,0.373,22,0.6313,13,57,1.6356,9454,4912,140.9469,0.154424,9275,169,35,134,4.8494,3281,3724,77,3860,4181,74,-579,-457,3,0,0,0,1,1,0,5051,5617,114,5417,6425,111,-366,-808,3,0,0,0,1,2,0
ESPORTSTMNT03_2569847,complete,LCK,2022,0,2022/2/25 9:26,1,12.03,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Hecarim,2091,1,4,2,6,13,3,0,0,0,0,1,1,0,0,0.373,0.4591,0,0,8855,254.089,0.168384,779.8278,749.5265,13,0.373,12,0.3443,14,52,1.4921,12909,8367,240.0861,0.190984,12400,226,17,209,6.4849,3860,4181,74,3281,3724,77,579,457,-3,1,1,0,0,0,0,5417,6425,111,5051,5617,114,366,808,-3,1,2,0,0,0,0
ESPORTSTMNT03_2569893,complete,LCK,2022,0,2022/2/25 11:45,2,12.03,2,Blue,jng,Ellim,oe:player:579ae2e0addc18db74179b2a3d33294,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lee Sin,2103,0,1,3,3,6,12,0,0,0,0,0,0,0,0,0.1712,0.5136,0,0,3950,112.6961,0.102608,532.2111,529.0442,25,0.7133,15,0.428,19,47,1.3409,9294,4729,134.9215,0.138787,9050,169,22,147,4.8217,2807,2960,60,3344,3699,70,-537,-739,-10,0,0,0,0,0,0,4483,4979,83,5145,5724,101,-662,-745,-18,1,2,2,1,3,1
ESPORTSTMNT03_2569893,complete,LCK,2022,0,2022/2/25 11:45,2,12.03,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Nocturne,2103,1,1,1,8,12,6,0,0,0,0,0,0,0,0,0.3424,0.5136,0,0,10595,302.2825,0.192189,724.1655,714.7789,29,0.8274,9,0.2568,11,58,1.6548,11023,6458,184.2511,0.155006,10025,196,28,168,5.592,3344,3699,70,2807,2960,60,537,739,10,0,0,0,0,0,0,5145,5724,101,4483,4979,83,662,745,18,1,3,1,1,2,2
ESPORTSTMNT03_2580134,complete,LCK,2022,0,2022/2/26 7:17,1,12.03,2,Blue,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Xin Zhao,1923,0,0,4,0,2,13,0,0,0,0,0,0,0,0,0.0624,0.468,0,1,3143,98.0655,0.0770815,648.3931,360.312,13,0.4056,9,0.2808,10,37,1.1544,7626,3427,106.9267,0.114143,7400,133,18,115,4.1498,3143,3628,66,3803,3344,64,-660,284,2,0,0,1,2,1,0,4370,5206,92,6242,6042,100,-1872,-836,-8,0,0,1,3,1,0
ESPORTSTMNT03_2580134,complete,LCK,2022,0,2022/2/26 7:17,1,12.03,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Lee Sin,1923,1,4,1,7,13,2,0,0,0,0,1,1,0,0,0.4056,0.468,1,0,8595,268.1747,0.193769,695.507,872.1061,23,0.7176,10,0.312,15,52,1.6225,13254,9055,282.5273,0.203804,11000,197,27,170,6.1466,3803,3344,64,3143,3628,66,660,-284,-2,2,1,0,0,0,1,6242,6042,100,4370,5206,92,1872,836,8,3,1,0,0,0,1
ESPORTSTMNT03_2580158,complete,LCK,2022,0,2022/2/26 8:38,2,12.03,2,Blue,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Xin Zhao,2021,0,0,4,3,7,24,0,0,0,0,0,0,0,0,0.2078,0.9203,0,0,6921,205.4725,0.098887,759.0995,586.1059,10,0.2969,17,0.5047,12,46,1.3657,8985,4586,136.1504,0.140592,9070,165,31,134,4.8986,2950,3172,58,3840,3718,71,-890,-546,-13,0,0,0,2,1,0,4763,5215,91,5502,6086,99,-739,-871,-8,0,1,1,2,4,1
ESPORTSTMNT03_2580158,complete,LCK,2022,0,2022/2/26 8:38,2,12.03,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Hecarim,2021,1,4,2,14,24,7,1,0,0,0,0,0,0,0,0.7125,0.9203,0,0,11369,337.526,0.163993,956.289,916.002,19,0.5641,19,0.5641,18,65,1.9297,13014,8615,255.7645,0.188377,13700,199,36,163,5.908,3840,3718,71,2950,3172,58,890,546,13,2,1,0,0,0,0,5502,6086,99,4763,5215,91,739,871,8,2,4,1,0,1,1
ESPORTSTMNT03_2580163,complete,LCK,2022,0,2022/2/26 9:35,1,12.03,2,Blue,jng,Guwon,oe:player:6427b0c5a7c3106e92a7c11257a08c6,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Viego,1825,0,7,2,3,12,19,1,1,0,0,1,1,0,0,0.3945,1.0192,0,0,9762,320.9425,0.203532,836.7781,564.789,12,0.3945,15,0.4932,14,48,1.5781,11027,7027,231.0247,0.224812,10700,168,30,138,5.5233,3447,3391,58,3459,3634,68,-12,-243,-10,1,1,0,1,0,1,5737,5840,95,4908,5387,91,829,453,4,3,1,0,1,2,1
ESPORTSTMNT03_2580163,complete,LCK,2022,0,2022/2/26 9:35,1,12.03,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,1825,1,3,2,13,19,12,0,0,0,0,0,0,0,0,0.6247,1.0192,0,0,8656,284.5808,0.113989,699.9123,675.7479,16,0.526,8,0.263,7,41,1.3479,11363,7363,242.0712,0.179089,9775,173,26,147,5.6877,3459,3634,68,3447,3391,58,12,243,10,1,0,1,1,1,0,4908,5387,91,5737,5840,95,-829,-453,-4,1,2,1,3,1,0
ESPORTSTMNT03_2580198,complete,LCK,2022,0,2022/2/26 11:41,2,12.03,2,Blue,jng,Guwon,oe:player:6427b0c5a7c3106e92a7c11257a08c6,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Xin Zhao,1596,0,1,3,5,7,15,0,0,0,0,1,1,0,0,0.2632,0.8271,0,0,8877,333.7218,0.254181,840.9023,470.4135,9,0.3383,13,0.4887,10,36,1.3534,7632,4101,154.1729,0.160194,7650,133,29,104,5,3571,3434,56,3131,3145,63,440,289,-7,1,3,1,0,2,1,4959,5183,85,4593,4730,86,366,453,-1,1,4,1,1,2,1
ESPORTSTMNT03_2580198,complete,LCK,2022,0,2022/2/26 11:41,2,12.03,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hecarim,1596,1,1,1,9,15,7,0,0,0,0,0,0,0,0,0.5639,0.8271,0,0,3906,146.8421,0.0749511,816.0526,637.2932,8,0.3008,14,0.5263,6,39,1.4662,8932,5401,203.0451,0.152764,7600,152,19,133,5.7143,3131,3145,63,3571,3434,56,-440,-289,7,0,2,1,1,3,1,4593,4730,86,4959,5183,85,-366,-453,1,1,2,1,1,4,1
ESPORTSTMNT03_2580261,complete,LCK,2022,0,2022/2/27 6:05,1,12.03,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Xin Zhao,1752,0,2,2,2,8,18,1,0,0,0,0,0,0,0,0.274,0.8904,0,0,4690,160.6164,0.0865601,850.411,697.089,14,0.4795,15,0.5137,14,41,1.4041,9186,5337,182.774,0.174692,8950,172,44,128,5.8904,3042,3183,62,3292,3775,76,-250,-592,-14,0,0,0,0,0,0,5340,5538,97,4754,6136,114,586,-598,-17,2,0,0,0,0,0
ESPORTSTMNT03_2580261,complete,LCK,2022,0,2022/2/27 6:05,1,12.03,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Poppy,1752,1,0,1,9,18,8,0,0,0,0,0,0,0,0,0.6164,0.8904,0,0,4261,145.9247,0.0792936,698.3219,871.3014,10,0.3425,10,0.3425,9,43,1.4726,9776,5927,202.9795,0.143759,9025,185,21,164,6.3356,3292,3775,76,3042,3183,62,250,592,14,0,0,0,0,0,0,4754,6136,114,5340,5538,97,-586,598,17,0,0,0,2,0,0
ESPORTSTMNT03_2580298,complete,LCK,2022,0,2022/2/27 8:41,2,12.03,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lee Sin,1919,0,3,2,6,10,19,1,0,0,0,1,1,0,0,0.3127,0.9067,0,0,11912,372.444,0.257434,712.9338,831.8395,21,0.6566,19,0.5941,12,55,1.7196,10575,6385,199.6352,0.191765,10050,171,33,138,5.3465,3665,3301,55,3436,3416,68,229,-115,-13,2,0,0,1,0,0,5691,5780,88,5120,5960,111,571,-180,-23,3,1,0,1,1,0
ESPORTSTMNT03_2580298,complete,LCK,2022,0,2022/2/27 8:41,2,12.03,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Hecarim,1919,1,4,2,9,19,10,0,0,0,0,0,0,0,0,0.5941,0.9067,0,0,8828,276.0188,0.118335,1026.1595,892.84,10,0.3127,11,0.3439,9,47,1.4695,11061,6871,214.8306,0.166373,9450,197,22,175,6.1595,3436,3416,68,3665,3301,55,-229,115,13,1,0,0,2,0,0,5120,5960,111,5691,5780,88,-571,180,23,1,1,0,3,1,0
ESPORTSTMNT03_2580310,complete,LCK,2022,0,2022/2/27 9:35,1,12.03,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Xin Zhao,1661,0,1,3,4,7,14,0,0,0,0,0,0,0,0,0.2529,0.7586,0,0,4109,148.4287,0.136254,746.9476,517.2426,8,0.289,14,0.5057,6,43,1.5533,8551,4887,176.5322,0.179907,8550,171,17,154,6.177,3514,3642,70,3959,4039,76,-445,-397,-6,1,1,1,1,3,1,5013,5615,98,5907,6194,112,-894,-579,-14,1,3,1,1,4,2
ESPORTSTMNT03_2580310,complete,LCK,2022,0,2022/2/27 9:35,1,12.03,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Hecarim,1661,1,2,2,10,14,7,0,0,0,0,1,1,0,0,0.5057,0.7586,0,0,5487,198.2059,0.139296,744.8164,704.2143,14,0.5057,20,0.7225,13,53,1.9145,11160,7496,270.7766,0.202414,9425,193,40,153,6.9717,3959,4039,76,3514,3642,70,445,397,6,1,3,1,1,1,1,5907,6194,112,5013,5615,98,894,579,14,1,4,2,1,3,1
ESPORTSTMNT03_2580333,complete,LCK,2022,0,2022/2/27 11:37,2,12.03,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Xin Zhao,2498,1,3,3,10,16,12,0,0,0,0,1,1,0,0,0.3843,0.6725,0,0,11128,267.2858,0.139342,882.442,1029.944,12,0.2882,21,0.5044,11,69,1.6573,14946,9574,229.96,0.18292,14150,238,39,199,5.7166,3671,3436,60,3758,3758,76,-87,-322,-16,1,2,1,1,1,1,5409,6004,102,5455,6056,112,-46,-52,-10,1,2,1,2,1,1
ESPORTSTMNT03_2580333,complete,LCK,2022,0,2022/2/27 11:37,2,12.03,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Hecarim,2498,0,2,3,7,12,16,0,0,0,0,0,0,0,0,0.2882,0.6725,0,0,9686,232.6501,0.115549,896.301,902.9544,22,0.5284,16,0.3843,21,63,1.5132,12589,7217,173.3467,0.152411,13225,227,36,191,5.4524,3758,3758,76,3671,3436,60,87,322,16,1,1,1,1,2,1,5455,6056,112,5409,6004,102,46,52,10,2,1,1,1,2,1
ESPORTSTMNT03_2580341,complete,LCK,2022,0,2022/2/27 12:42,3,12.03,2,Blue,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Hecarim,2385,1,2,1,10,17,4,0,0,0,0,1,1,0,0,0.4277,0.5283,0,0,9544,240.1006,0.142671,740.6038,761.283,17,0.4277,19,0.478,15,70,1.761,13075,7934,199.5975,0.153338,12125,223,45,178,5.6101,4095,3846,73,3390,3668,76,705,178,-3,2,2,0,0,0,2,5675,5795,104,4942,6154,118,733,-359,-14,2,3,0,0,0,2
ESPORTSTMNT03_2580341,complete,LCK,2022,0,2022/2/27 12:42,3,12.03,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Xin Zhao,2385,0,0,4,1,4,17,0,0,0,0,0,0,0,0,0.1006,0.5283,0,0,5557,139.7987,0.103854,695.5975,574.9686,10,0.2516,26,0.6541,10,69,1.7358,11082,5941,149.4591,0.155952,11075,231,47,184,5.8113,3390,3668,76,4095,3846,73,-705,-178,3,0,0,2,2,2,0,4942,6154,118,5675,5795,104,-733,359,14,0,0,2,2,3,0
ESPORTSTMNT01_2733966,complete,LCK,2022,0,2022/3/2 5:11,1,12.04,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Hecarim,2097,1,1,3,3,7,5,0,0,0,0,1,1,0,0,0.2003,0.3433,0,0,7091,202.8898,0.128549,847.3247,685.5222,16,0.4578,15,0.4292,14,55,1.5737,12199,7646,218.7697,0.17655,11100,230,32,198,6.5808,3394,3078,62,3121,3235,70,273,-157,-8,1,0,1,0,0,1,5027,5017,93,4793,5330,102,234,-313,-9,1,0,2,1,0,1
ESPORTSTMNT01_2733966,complete,LCK,2022,0,2022/3/2 5:11,1,12.04,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Xin Zhao,2097,0,1,4,3,5,7,0,0,0,0,0,0,0,1,0.1431,0.3433,0,0,5047,144.4063,0.0827282,913.4192,637.4535,17,0.4864,14,0.4006,18,52,1.4878,9712,5159,147.6109,0.157002,9450,174,28,146,4.9785,3121,3235,70,3394,3078,62,-273,157,8,0,0,1,1,0,1,4793,5330,102,5027,5017,93,-234,313,9,1,0,1,1,0,2
ESPORTSTMNT01_2744194,complete,LCK,2022,0,2022/3/2 8:41,2,12.04,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Xin Zhao,1757,1,0,2,8,17,6,0,0,0,0,0,0,0,0,0.5805,0.7854,0,0,8682,296.4826,0.136899,915.5037,536.107,16,0.5464,14,0.4781,16,56,1.9124,9793,5934,202.6409,0.161228,9475,166,22,144,5.6688,2893,3024,58,3339,3595,73,-446,-571,-15,0,1,1,0,1,1,4451,4981,85,4838,5544,111,-387,-563,-26,0,1,1,0,1,1
ESPORTSTMNT01_2744194,complete,LCK,2022,0,2022/3/2 8:41,2,12.04,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Hecarim,1757,0,0,4,1,6,17,0,0,0,0,0,0,0,0,0.2049,0.7854,0,0,5968,203.8019,0.129337,878.9641,671.5424,13,0.4439,8,0.2732,12,35,1.1952,8312,4453,152.066,0.166941,8850,174,30,144,5.9419,3339,3595,73,2893,3024,58,446,571,15,0,1,1,0,1,1,4838,5544,111,4451,4981,85,387,563,26,0,1,1,0,1,1
ESPORTSTMNT01_2744217,complete,LCK,2022,0,2022/3/2 9:33,3,12.04,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Xin Zhao,2131,1,2,5,8,13,12,0,0,0,0,1,1,0,0,0.366,0.7039,0,0,12320,346.8794,0.176297,744.8334,562.1023,14,0.3942,18,0.5068,14,57,1.6049,10536,5914,166.5134,0.141379,9500,169,29,140,4.7583,3440,3345,66,3274,3547,69,166,-202,-3,1,0,1,0,1,0,5209,5239,94,5608,5594,101,-399,-355,-7,2,0,2,3,2,0
ESPORTSTMNT01_2744217,complete,LCK,2022,0,2022/3/2 9:33,3,12.04,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Hecarim,2131,0,4,3,8,12,13,1,0,0,0,0,0,0,0,0.3379,0.7039,0,0,7916,222.8813,0.137818,885.6687,914.6973,19,0.535,17,0.4786,19,60,1.6893,11464,6842,192.642,0.172947,10760,174,34,140,4.8991,3274,3547,69,3440,3345,66,-166,202,3,0,1,0,1,0,1,5608,5594,101,5209,5239,94,399,355,7,3,2,0,2,0,2
ESPORTSTMNT01_2734080,complete,LCK,2022,0,2022/3/2 10:32,1,12.04,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Hecarim,1726,1,4,0,5,14,1,0,0,0,0,0,0,0,0,0.4867,0.5214,1,0,16094,559.467,0.260341,978.007,1058.2387,9,0.3129,6,0.2086,11,31,1.0776,11041,7245,251.854,0.200437,9425,195,16,179,6.7787,3460,4132,82,3633,4065,82,-173,67,0,0,0,0,0,1,0,5254,6817,119,5577,6560,122,-323,257,-3,0,1,0,0,1,0
ESPORTSTMNT01_2734080,complete,LCK,2022,0,2022/3/2 10:32,1,12.04,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Udyr,1726,0,0,1,1,1,14,0,0,0,0,1,0,1,0,0.0348,0.5214,0,1,5887,204.6466,0.123565,810.1043,860.3708,7,0.2433,16,0.5562,6,44,1.5295,9591,5795,201.4484,0.207974,9450,203,29,174,7.0568,3633,4065,82,3460,4132,82,173,-67,0,0,1,0,0,0,0,5577,6560,122,5254,6817,119,323,-257,3,0,1,0,0,1,0
ESPORTSTMNT01_2734124,complete,LCK,2022,0,2022/3/2 12:17,2,12.04,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Hecarim,1558,0,0,4,2,2,22,0,0,0,0,0,0,0,0,0.077,0.9243,0,0,3974,153.0424,0.125118,825.6354,572.8498,6,0.2311,17,0.6547,4,38,1.4634,8061,4606,177.3813,0.203167,7750,162,27,135,6.2388,3460,3473,64,3131,3458,62,329,15,2,0,0,0,0,1,0,5352,6236,116,4678,5665,101,674,571,15,0,0,0,0,1,0
ESPORTSTMNT01_2734124,complete,LCK,2022,0,2022/3/2 12:17,2,12.04,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Jarvan IV,1558,1,1,1,18,22,2,0,0,0,0,0,0,0,0,0.8472,0.9243,0,0,6519,251.0526,0.111876,709.0629,700.7445,11,0.4236,11,0.4236,9,39,1.5019,9647,6192,238.4596,0.168671,7675,149,26,123,5.7381,3131,3458,62,3460,3473,64,-329,-15,-2,0,1,0,0,0,0,4678,5665,101,5352,6236,116,-674,-571,-15,0,1,0,0,0,0
ESPORTSTMNT01_2734770,complete,LCK,2022,0,2022/3/3 6:55,1,12.04,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Lee Sin,1924,0,3,4,2,6,20,0,0,0,0,0,0,0,0,0.1871,0.8108,0,0,5599,174.605,0.119189,932.526,896.7879,21,0.6549,7,0.2183,12,35,1.0915,10525,6324,197.2141,0.205092,10100,176,15,161,5.4886,2949,3238,60,3279,3581,69,-330,-343,-9,0,0,0,0,1,0,4806,5655,98,5132,5726,103,-326,-71,-5,1,0,0,0,2,1
ESPORTSTMNT01_2734770,complete,LCK,2022,0,2022/3/3 6:55,1,12.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Xin Zhao,1924,1,2,1,8,20,6,0,0,0,0,1,0,1,0,0.6237,0.8108,0,0,7218,225.0936,0.100674,1001.4761,730.1663,9,0.2807,10,0.3119,7,46,1.4345,11245,7044,219.6674,0.165034,10375,169,18,151,5.2703,3279,3581,69,2949,3238,60,330,343,9,0,1,0,0,0,0,5132,5726,103,4806,5655,98,326,71,5,0,2,1,1,0,0
ESPORTSTMNT01_2744817,complete,LCK,2022,0,2022/3/3 8:40,2,12.04,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Lee Sin,2154,0,1,2,4,9,15,0,0,0,0,1,0,1,0,0.2507,0.6685,0,1,7520,209.4708,0.115683,797.9109,925.6546,25,0.6964,12,0.3343,14,57,1.5877,10392,5721,159.3593,0.159628,10000,193,36,157,5.376,3338,3694,70,3811,4252,80,-473,-558,-10,0,1,0,1,0,0,5181,6172,106,5998,6408,113,-817,-236,-7,1,1,0,1,1,0
ESPORTSTMNT01_2744817,complete,LCK,2022,0,2022/3/3 8:40,2,12.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Diana,2154,1,5,1,6,15,9,0,0,0,0,0,0,0,0,0.4178,0.6685,1,0,19637,546.9916,0.22449,672.7855,723.7047,11,0.3064,10,0.2786,7,44,1.2256,14816,10145,282.5905,0.234636,14075,245,43,202,6.8245,3811,4252,80,3338,3694,70,473,558,10,1,0,0,0,1,0,5998,6408,113,5181,6172,106,817,236,7,1,1,0,1,1,0
