gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01/1691118,complete,LCK,2021,0,2021/1/15 12:21,3,11.01,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Zoe,2463,1,6,2,9,17,18,2,0,0,0,0,0,0,0,0.4141,0.8526,0,0,28573,696.0536,0.354816,400.7552,221.3886,14,0.341,13,0.3167,3,71,1.7296,18763,13463,327.9659,0.249917,16625,388,356,32,9.4519,3690,5107,109,3349,5065,93,341,42,16,0,0,0,0,0,0,6096,7820,162,4907,7778,134,1189,42,28,0,1,0,0,1,0
ESPORTSTMNT01/1691118,complete,LCK,2021,0,2021/1/15 12:21,3,11.01,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,2463,0,6,4,4,18,17,2,0,0,0,0,0,0,0,0.4385,0.8526,0,0,23559,573.9099,0.330472,435.4446,297.1742,22,0.5359,8,0.1949,9,61,1.486,15335,10035,244.458,0.216058,14025,305,274,31,7.43,3349,5065,93,3690,5107,109,-341,-42,-16,0,0,0,0,0,0,4907,7778,134,6096,7820,162,-1189,-42,-28,0,1,0,0,1,0
ESPORTSTMNT01/1691379,complete,LCK,2021,0,2021/1/16 6:07,1,11.01,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,2070,0,0,2,5,5,15,0,0,0,0,0,0,0,0,0.1449,0.5797,0,0,11786,341.6232,0.319551,420.9565,259.3043,17,0.4928,11,0.3188,8,28,0.8116,12489,7991,231.6232,0.240572,12400,329,314,15,9.5362,3121,4475,82,3491,4867,98,-370,-392,-16,0,0,0,0,0,0,4975,7430,140,5615,8146,162,-640,-716,-22,0,1,0,0,1,0
ESPORTSTMNT01/1691379,complete,LCK,2021,0,2021/1/16 6:07,1,11.01,8,Red,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Viktor,2070,1,7,0,6,15,5,1,1,0,0,0,0,0,0,0.4348,0.5797,0,0,30354,879.8261,0.537639,229.7101,492.9565,18,0.5217,10,0.2899,7,40,1.1594,17406,12908,374.1449,0.263265,15025,374,330,44,10.8406,3491,4867,98,3121,4475,82,370,392,16,0,0,0,0,0,0,5615,8146,162,4975,7430,140,640,716,22,0,1,0,0,1,0
ESPORTSTMNT01/1691409,complete,LCK,2021,0,2021/1/16 8:50,2,11.01,3,Blue,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Orianna,1850,1,2,2,13,19,7,0,0,0,0,0,0,0,1,0.6162,0.8432,1,0,21452,695.7405,0.287172,355.0703,352.0865,15,0.4865,8,0.2595,5,29,0.9405,12789,8739,283.427,0.221105,11725,271,233,38,8.7892,3601,4975,105,3015,4532,83,586,443,22,0,0,0,0,0,0,5314,7758,160,4786,7536,130,528,222,30,0,0,2,0,2,0
ESPORTSTMNT01/1691409,complete,LCK,2021,0,2021/1/16 8:50,2,11.01,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Galio,1850,0,2,3,3,7,19,0,0,0,0,1,0,1,0,0.227,0.8432,0,1,11161,361.9784,0.289265,595.1351,923.6432,15,0.4865,8,0.2595,7,40,1.2973,10533,6483,210.2595,0.224634,10275,246,246,0,7.9784,3015,4532,83,3601,4975,105,-586,-443,-22,0,0,0,0,0,0,4786,7536,130,5314,7758,160,-528,-222,-30,0,2,0,0,0,2
ESPORTSTMNT01/1691411,complete,LCK,2021,0,2021/1/16 9:46,1,11.01,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Twisted Fate,1659,1,2,0,9,21,5,0,0,0,0,1,0,1,0,0.7595,0.9403,1,0,8365,302.5316,0.126199,277.179,182.2061,11,0.3978,10,0.3617,4,39,1.4105,12511,8851,320.1085,0.223076,10950,248,236,12,8.9693,4016,4728,88,3567,4742,93,449,-14,-5,0,3,0,0,0,1,6486,8072,159,5369,7466,147,1117,606,12,0,3,0,0,0,1
ESPORTSTMNT01/1691411,complete,LCK,2021,0,2021/1/16 9:46,1,11.01,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Cassiopeia,1659,0,0,4,4,5,21,0,0,0,0,0,0,0,1,0.1808,0.9403,0,1,11097,401.3382,0.321727,428.2821,179.2405,18,0.651,4,0.1447,9,20,0.7233,10080,6420,232.1881,0.25749,9410,259,250,9,9.3671,3567,4742,93,4016,4728,88,-449,14,5,0,0,1,0,3,0,5369,7466,147,6486,8072,159,-1117,-606,-12,0,0,1,0,3,0
ESPORTSTMNT01/1691433,complete,LCK,2021,0,2021/1/16 11:22,2,11.01,3,Blue,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Zoe,1680,1,1,0,9,14,6,0,0,0,0,0,0,0,0,0.5,0.7143,0,0,13400,478.5714,0.240804,420.2143,203.3214,20,0.7143,5,0.1786,12,34,1.2143,10716,7013,250.4643,0.203623,8960,248,236,12,8.8571,3433,4708,92,3587,4962,103,-154,-254,-11,0,1,0,0,0,0,5247,7551,145,5766,8141,167,-519,-590,-22,0,1,0,0,0,0
ESPORTSTMNT01/1691433,complete,LCK,2021,0,2021/1/16 11:22,2,11.01,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Orianna,1680,0,2,1,1,6,14,1,0,0,0,0,0,0,0,0.2143,0.7143,0,0,11117,397.0357,0.300184,334.5714,225.1786,15,0.5357,14,0.5,7,33,1.1786,12800,9097,324.8929,0.297722,11175,324,304,20,11.5714,3587,4962,103,3433,4708,92,154,254,11,0,0,0,0,1,0,5766,8141,167,5247,7551,145,519,590,22,0,0,0,0,1,0
ESPORTSTMNT01/1691436,complete,LCK,2021,0,2021/1/16 12:14,3,11.01,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Galio,1984,1,3,2,14,23,10,0,0,0,0,0,0,0,0,0.6956,0.998,0,0,17792,538.0645,0.265437,466.3004,933.8407,19,0.5746,14,0.4234,6,51,1.5423,13204,8881,268.5786,0.219257,11700,267,259,8,8.0746,3158,4325,75,3860,4730,87,-702,-405,-12,0,3,1,2,0,1,5100,7312,136,5356,7012,133,-256,300,3,0,3,1,2,0,1
ESPORTSTMNT01/1691436,complete,LCK,2021,0,2021/1/16 12:14,3,11.01,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Orianna,1984,0,3,4,2,10,23,0,0,0,0,0,0,0,0,0.3024,0.998,0,0,15440,466.9355,0.224857,397.0464,224.1532,24,0.7258,12,0.3629,12,38,1.1492,11803,7480,226.2097,0.222811,11850,274,258,16,8.2863,3860,4730,87,3158,4325,75,702,405,12,2,0,1,0,3,1,5356,7012,133,5100,7312,136,256,-300,-3,2,0,1,0,3,1
ESPORTSTMNT01/1691645,complete,LCK,2021,0,2021/1/17 6:05,1,11.01,3,Blue,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Zoe,1685,0,1,4,2,5,18,0,0,0,0,0,0,0,0,0.178,0.819,0,1,8182,291.3472,0.213562,525.7567,342.3383,12,0.4273,3,0.1068,6,21,0.7478,8997,5284,188.1543,0.234782,8950,212,212,0,7.549,3190,4631,83,3724,4989,102,-534,-358,-19,0,0,0,0,0,0,4623,7164,122,7124,8608,163,-2501,-1444,-41,0,1,1,3,2,0
ESPORTSTMNT01/1691645,complete,LCK,2021,0,2021/1/17 6:05,1,11.01,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Lucian,1685,1,8,0,8,18,5,1,0,0,0,1,1,0,0,0.6409,0.819,1,0,23589,839.9644,0.299414,291.5608,142.4688,12,0.4273,10,0.3561,2,49,1.7448,15394,11681,415.9407,0.279805,14200,309,279,30,11.003,3724,4989,102,3190,4631,83,534,358,19,0,0,0,0,0,0,7124,8608,163,4623,7164,122,2501,1444,41,3,2,0,0,1,1
ESPORTSTMNT01/1691675,complete,LCK,2021,0,2021/1/17 8:36,2,11.01,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Syndra,1740,1,1,0,6,11,4,0,0,0,0,1,1,0,0,0.3793,0.5172,0,0,13460,464.1379,0.197216,333.7241,191.2069,14,0.4828,7,0.2414,4,32,1.1034,12086,8261,284.8621,0.211636,10700,272,240,32,9.3793,3602,4714,81,2847,4260,68,755,454,13,1,0,0,0,1,2,5846,7547,140,4765,7130,132,1081,417,8,1,0,0,0,1,2
ESPORTSTMNT01/1691675,complete,LCK,2021,0,2021/1/17 8:36,2,11.01,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Orianna,1740,0,0,4,2,4,11,0,0,0,0,0,0,0,1,0.1379,0.5172,0,0,6606,227.7931,0.198701,416.5862,321.6897,12,0.4138,3,0.1034,6,19,0.6552,9524,5699,196.5172,0.236759,9350,256,252,4,8.8276,2847,4260,68,3602,4714,81,-755,-454,-13,0,1,2,1,0,0,4765,7130,132,5846,7547,140,-1081,-417,-8,0,1,2,1,0,0
ESPORTSTMNT01/1691681,complete,LCK,2021,0,2021/1/17 9:30,1,11.01,3,Blue,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Orianna,1874,1,5,2,8,20,11,1,0,0,0,0,0,0,0,0.6403,0.9925,0,0,13740,439.9146,0.217588,325.7737,307.9402,18,0.5763,10,0.3202,10,43,1.3767,14586,10487,335.7631,0.256817,12750,276,246,30,8.8367,3828,5445,101,3638,4645,91,190,800,10,1,0,0,0,0,1,6783,8071,152,5251,7185,132,1532,886,20,2,0,0,0,0,1
ESPORTSTMNT01/1691681,complete,LCK,2021,0,2021/1/17 9:30,1,11.01,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Twisted Fate,1874,0,1,3,5,11,20,0,0,0,0,0,0,0,0,0.3522,0.9925,0,0,9273,296.8943,0.17371,512.8175,312.3266,6,0.1921,6,0.1921,2,30,0.9605,11324,7225,231.3234,0.211603,10600,243,243,0,7.7801,3638,4645,91,3828,5445,101,-190,-800,-10,0,0,1,1,0,0,5251,7185,132,6783,8071,152,-1532,-886,-20,0,0,1,2,0,0
ESPORTSTMNT01/1691701,complete,LCK,2021,0,2021/1/17 11:13,2,11.01,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Corki,2420,0,2,4,8,13,19,1,0,0,0,0,0,0,1,0.3223,0.7934,0,0,27174,673.7355,0.322494,482.8264,325.8843,11,0.2727,12,0.2975,5,42,1.0413,17685,12473,309.2479,0.282141,18025,415,368,47,10.2893,3164,4120,84,3291,4695,88,-127,-575,-4,0,0,1,0,2,0,5406,6907,143,6227,7773,152,-821,-866,-9,0,0,1,0,3,0
ESPORTSTMNT01/1691701,complete,LCK,2021,0,2021/1/17 11:13,2,11.01,8,Red,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Syndra,2420,1,1,3,10,19,13,0,0,0,0,1,0,1,0,0.4711,0.7934,0,0,20597,510.6694,0.225552,378.9174,218.1074,21,0.5207,10,0.2479,12,49,1.2149,15580,10368,257.0579,0.201414,15250,316,292,24,7.8347,3291,4695,88,3164,4120,84,127,575,4,0,2,0,0,0,1,6227,7773,152,5406,6907,143,821,866,9,0,3,0,0,0,1
ESPORTSTMNT01/1683103,complete,LCK,2021,0,2021/1/20 7:19,1,11.01,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Orianna,2054,1,4,0,7,15,8,0,0,0,0,0,0,0,0,0.4382,0.6719,0,0,16457,480.7303,0.34207,296.6115,288.8705,14,0.409,7,0.2045,3,23,0.6719,15800,11334,331.0808,0.262639,14675,345,327,18,10.0779,3477,4949,97,3293,4782,90,184,167,7,0,0,0,0,0,0,5726,7415,136,5783,7836,139,-57,-421,-3,2,2,0,2,2,0
ESPORTSTMNT01/1683103,complete,LCK,2021,0,2021/1/20 7:19,1,11.01,8,Red,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Viktor,2054,0,3,3,3,8,15,0,0,0,0,1,0,1,0,0.2337,0.6719,0,0,16758,489.5229,0.433954,419.1529,469.8929,19,0.555,8,0.2337,9,37,1.0808,14042,9576,279.7274,0.251866,13675,330,319,11,9.6397,3293,4782,90,3477,4949,97,-184,-167,-7,0,0,0,0,0,0,5783,7836,139,5726,7415,136,57,421,3,2,2,0,2,2,0
ESPORTSTMNT01/1683114,complete,LCK,2021,0,2021/1/20 8:43,2,11.01,3,Blue,mid,Fly,oe:player:6c1fa8d6ae91f559b9d317477dad3ea,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Zoe,1554,0,0,4,1,1,18,0,0,0,0,0,0,0,1,0.0386,0.7336,0,0,6537,252.3938,0.248027,453.3591,170,11,0.4247,3,0.1158,5,18,0.695,8334,4888,188.7259,0.232727,7875,217,209,8,8.3784,3006,4417,77,3666,4789,91,-660,-372,-14,0,0,1,0,4,0,4773,7330,133,5965,8094,157,-1192,-764,-24,0,0,1,0,4,0
ESPORTSTMNT01/1683114,complete,LCK,2021,0,2021/1/20 8:43,2,11.01,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Orianna,1554,1,3,0,13,18,1,0,0,0,0,1,0,1,0,0.695,0.7336,0,0,13846,534.5946,0.291335,250.0386,217.3745,11,0.4247,7,0.2703,6,34,1.3127,12295,8849,341.6602,0.246119,10700,272,256,16,10.5019,3666,4789,91,3006,4417,77,660,372,14,0,4,0,0,0,1,5965,8094,157,4773,7330,133,1192,764,24,0,4,0,0,0,1
ESPORTSTMNT01/1683124,complete,LCK,2021,0,2021/1/20 9:44,1,11.01,3,Blue,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Galio,1910,0,0,1,2,5,10,0,0,0,0,0,0,0,0,0.1571,0.4712,0,1,7890,247.8534,0.197285,411.3927,566.5131,20,0.6283,4,0.1257,11,28,0.8796,10925,6753,212.1361,0.205152,10675,278,264,14,8.733,3298,4784,92,3281,4817,92,17,-33,0,0,0,0,0,0,0,5005,7685,141,5463,7677,148,-458,8,-7,0,1,0,1,1,0
ESPORTSTMNT01/1683124,complete,LCK,2021,0,2021/1/20 9:44,1,11.01,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Syndra,1910,1,2,1,3,10,6,0,0,0,0,0,0,0,0,0.3141,0.4712,1,0,10392,326.4503,0.191254,268.3665,148.8691,21,0.6597,8,0.2513,11,36,1.1309,12230,8058,253.1309,0.20998,10875,291,283,8,9.1414,3281,4817,92,3298,4784,92,-17,33,0,0,0,0,0,0,0,5463,7677,148,5005,7685,141,458,-8,7,1,1,0,0,1,0
ESPORTSTMNT01/1683151,complete,LCK,2021,0,2021/1/20 11:16,2,11.01,3,Blue,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Syndra,2010,0,1,5,4,7,22,0,0,0,0,0,0,0,0,0.209,0.8657,0,1,10469,312.5075,0.176237,468.0299,291.7015,18,0.5373,6,0.1791,9,28,0.8358,11712,7336,218.9851,0.219549,11875,254,252,2,7.5821,3147,4444,83,3445,5095,97,-298,-651,-14,0,0,0,0,0,0,4795,6819,129,5401,8093,155,-606,-1274,-26,0,0,0,0,1,0
ESPORTSTMNT01/1683151,complete,LCK,2021,0,2021/1/20 11:16,2,11.01,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Orianna,2010,1,1,1,14,22,7,0,0,0,0,0,0,0,0,0.6567,0.8657,1,0,18828,562.0299,0.243864,266.3881,258.209,23,0.6866,8,0.2388,12,44,1.3134,13103,8727,260.5075,0.196824,12910,304,292,12,9.0746,3445,5095,97,3147,4444,83,298,651,14,0,0,0,0,0,0,5401,8093,155,4795,6819,129,606,1274,26,0,1,0,0,0,0
ESPORTSTMNT01/1683165,complete,LCK,2021,0,2021/1/20 12:23,3,11.01,3,Blue,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Syndra,2588,1,0,2,9,23,12,0,0,0,0,1,0,1,0,0.5332,0.8114,0,0,14304,331.6229,0.16966,319.2658,214.9382,25,0.5796,8,0.1855,10,80,1.8547,16399,10844,251.4065,0.209255,15500,411,380,31,9.5286,3548,5150,100,3282,4579,88,266,571,12,0,1,0,0,0,0,5595,8025,163,5260,7458,148,335,567,15,0,1,0,0,0,0
ESPORTSTMNT01/1683165,complete,LCK,2021,0,2021/1/20 12:23,3,11.01,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Orianna,2588,0,1,4,4,12,23,0,0,0,0,0,0,0,0,0.2782,0.8114,0,0,12139,281.4297,0.148111,332.2257,277.3957,30,0.6955,8,0.1855,13,55,1.2751,16829,11274,261.3756,0.225062,16375,382,374,8,8.8563,3282,4579,88,3548,5150,100,-266,-571,-12,0,0,0,0,1,0,5260,7458,148,5595,8025,163,-335,-567,-15,0,0,0,0,1,0
ESPORTSTMNT01/1693483,complete,LCK,2021,0,2021/1/21 6:46,1,11.01,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zoe,2245,1,1,1,6,13,8,0,0,0,0,0,0,0,0,0.3474,0.5612,0,0,12699,339.3942,0.202436,333.2472,209.559,17,0.4543,14,0.3742,4,48,1.2829,13120,8265,220.8909,0.184399,12150,286,253,33,7.6437,3562,5122,103,3256,4714,90,306,408,13,0,0,0,0,0,0,5600,8082,158,4764,7005,133,836,1077,25,0,0,0,0,0,0
ESPORTSTMNT01/1693483,complete,LCK,2021,0,2021/1/21 6:46,1,11.01,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Syndra,2245,0,1,2,4,8,13,0,0,0,0,0,0,0,0,0.2138,0.5612,0,0,11901,318.0668,0.226789,307.3764,113.1047,16,0.4276,9,0.2405,3,43,1.1492,12260,7405,197.9065,0.192547,12075,267,259,8,7.1359,3256,4714,90,3562,5122,103,-306,-408,-13,0,0,0,0,0,0,4764,7005,133,5600,8082,158,-836,-1077,-25,0,0,0,0,0,0
ESPORTSTMNT01/1693567,complete,LCK,2021,0,2021/1/21 8:43,2,11.01,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Syndra,1646,1,5,0,7,15,6,1,0,0,0,0,0,0,0,0.5468,0.729,0,0,17649,643.3414,0.286273,423.3171,252.5395,15,0.5468,5,0.1823,5,31,1.13,12056,8423,307.0352,0.219482,8675,249,233,16,9.0765,3414,4856,95,3265,4771,91,149,85,4,0,0,0,0,0,0,5452,8186,158,5559,7817,142,-107,369,16,0,0,0,1,1,0
ESPORTSTMNT01/1693567,complete,LCK,2021,0,2021/1/21 8:43,2,11.01,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,1646,0,2,3,1,5,16,0,0,0,0,0,0,0,0,0.1823,0.729,0,0,12601,459.3317,0.291231,476.209,262.6367,10,0.3645,4,0.1458,3,19,0.6926,10559,6926,252.4666,0.287322,10555,250,242,8,9.113,3265,4771,91,3414,4856,95,-149,-85,-4,0,0,0,0,0,0,5559,7817,142,5452,8186,158,107,-369,-16,1,1,0,0,0,0
ESPORTSTMNT01/1693576,complete,LCK,2021,0,2021/1/21 9:37,3,11.01,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zoe,2038,0,2,2,5,11,17,0,0,0,0,0,0,0,0,0.3238,0.8243,0,0,18001,529.9607,0.325351,279.9215,164.9558,18,0.5299,8,0.2355,8,36,1.0599,11521,7088,208.6752,0.205039,11450,267,243,24,7.8606,3202,4435,83,3604,4922,91,-402,-487,-8,0,0,0,1,1,0,5241,7455,148,5427,7801,144,-186,-346,4,0,1,0,1,1,0
ESPORTSTMNT01/1693576,complete,LCK,2021,0,2021/1/21 9:37,3,11.01,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Syndra,2038,1,5,1,6,17,11,0,0,0,0,0,0,0,0,0.5005,0.8243,0,0,13234,389.6173,0.247207,249.8626,132.8656,13,0.3827,4,0.1178,2,28,0.8243,13212,8779,258.4593,0.214851,11525,283,263,20,8.3317,3604,4922,91,3202,4435,83,402,487,8,1,1,0,0,0,0,5427,7801,144,5241,7455,148,186,346,-4,1,1,0,0,1,0
ESPORTSTMNT01/1693596,complete,LCK,2021,0,2021/1/21 10:36,1,11.01,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Twisted Fate,2184,0,0,3,5,5,15,0,0,0,0,0,0,0,1,0.1374,0.5495,0,0,20163,553.9286,0.3069,574.0385,316.2088,17,0.467,5,0.1374,5,37,1.0165,13585,8854,243.2418,0.237774,13125,297,273,24,8.1593,3594,4421,87,3773,5153,94,-179,-732,-7,0,0,1,1,0,0,5727,7288,137,6117,8142,153,-390,-854,-16,0,1,2,1,2,0
ESPORTSTMNT01/1693596,complete,LCK,2021,0,2021/1/21 10:36,1,11.01,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Orianna,2184,1,1,1,10,15,5,0,0,0,0,1,1,0,0,0.4121,0.5495,0,0,17638,484.5604,0.226108,345.6044,232.3352,16,0.4396,25,0.6868,12,69,1.8956,13848,9117,250.467,0.207932,13350,297,280,17,8.1593,3773,5153,94,3594,4421,87,179,732,7,1,0,0,0,0,1,6117,8142,153,5727,7288,137,390,854,16,1,2,0,0,1,2
ESPORTSTMNT01/1693626,complete,LCK,2021,0,2021/1/21 12:18,2,11.01,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Zoe,2011,1,2,1,11,16,8,0,0,0,0,1,1,0,0,0.4774,0.7161,0,0,23060,688.0159,0.324118,448.911,254.5898,18,0.537,12,0.358,7,42,1.2531,12145,7767,231.7355,0.196728,11425,242,230,12,7.2203,3608,4752,77,3240,3829,71,368,923,6,1,1,0,1,0,2,5415,7903,129,5223,6771,132,192,1132,-3,1,1,0,1,0,2
ESPORTSTMNT01/1693626,complete,LCK,2021,0,2021/1/21 12:18,2,11.01,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Syndra,2011,0,1,3,6,8,16,0,0,0,0,0,0,0,1,0.2387,0.7161,0,0,21790,650.1243,0.31109,425.1318,190.5619,18,0.537,4,0.1193,6,43,1.2829,10678,6300,187.9662,0.184583,9250,229,207,22,6.8324,3240,3829,71,3608,4752,77,-368,-923,-6,1,0,2,1,1,0,5223,6771,132,5415,7903,129,-192,-1132,3,1,0,2,1,1,0
ESPORTSTMNT01/1693931,complete,LCK,2021,0,2021/1/22 4:37,1,11.01,3,Blue,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Orianna,2001,1,0,4,8,18,14,0,0,0,0,0,0,0,0,0.5397,0.9595,0,0,13017,390.3148,0.188507,490.5847,458.4408,16,0.4798,3,0.09,5,27,0.8096,13336,8978,269.2054,0.206842,12275,297,269,28,8.9055,3477,4903,96,4418,4740,93,-941,163,3,0,0,1,2,1,0,5884,8237,161,6594,7483,154,-710,754,7,0,1,1,2,1,0
ESPORTSTMNT01/1693931,complete,LCK,2021,0,2021/1/22 4:37,1,11.01,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Twisted Fate,2001,0,6,1,6,14,18,0,0,0,0,1,0,1,0,0.4198,0.9595,0,0,21411,642.009,0.297689,460.7496,313.1934,10,0.2999,15,0.4498,4,49,1.4693,15886,11528,345.6672,0.324078,14950,331,319,12,9.925,4418,4740,93,3477,4903,96,941,-163,-3,2,1,0,0,0,1,6594,7483,154,5884,8237,161,710,-754,-7,2,1,0,0,1,1
